"","genus_sp","ED","evol_dist_scaled","global_di","funct_dist_scaled","scarcity_average","scarcity_scaled","biomass","biomass_log","biomass_log_scaled","scarcity_logbio_scaled","Ri","restrictedness_scaled"
"139","Dasyatis_pastinaca",95.408547648994,0.569221820509346,0.402288637515993,0.46896518869774,0.921879540687754,0.920923808031805,6288.3992675,3.79854010843961,0.69684344016001,0.30315655983999,0.950281020319931,0.930614729153987
"140","Dasyatis_tortonesei",95.408547648994,0.569221820509346,0.417579441756922,0.525490701528002,0.984595082323779,0.984406963041494,345.056,2.5378895835294,0.561641488432276,0.438358511567724,0.995244271508863,0.993913572732806
"141","Deania_profundorum",127.114605584763,0.786514858599481,0.477765741278629,0.747981382346094,0.999318870713662,0.999310964765811,24.0445283,1.38101626160461,0.437569409822608,0.562430590177392,0.997405966277562,0.996956786366403
"142","Deltentosteus_collonianus",41.2525021692998,0.198070929500772,0.369137847123401,0.346416668806674,0.998970627115553,0.99895845880408,25.916656091,1.4135789657591,0.441061687078062,0.558938312921938,0.981841763942931,0.975045648204504
"143","Deltentosteus_quadrimaculatus",41.2525021692998,0.198070929500772,0.370624372277536,0.351911906032172,0.987364121435322,0.987209894094312,696.3527909579,2.84282932057073,0.594345593806972,0.405654406193028,0.856895806312149,0.799147900182593
"144","Dentex_canariensis",32.3013935549624,0.13672575726194,0.277272411886407,0.00681773363444168,0.998222235524052,0.998200907196108,9.343,0.97048634884765,0.393540994055828,0.606459005944172,0.99956766104626,1
"145","Dentex_dentex",34.5199728049624,0.151930480171765,0.327444944850131,0.192290525717975,0.983129195017119,0.982923133855173,1218.9421737,3.08598310328968,0.62042329364843,0.37957670635157,0.974924340683096,0.965307364576993
"146","Dentex_gibbosus",32.3013935549624,0.13672575726194,0.315630937245726,0.148617686284707,0.99533043147501,0.99527370861161,178.612,2.25191063349268,0.53097088509376,0.46902911490624,0.992217898832685,0.98965307364577
"147","Dentex_macrophthalmus",41.4534623013272,0.199448181687458,0.301535932033649,0.0965126834735847,0.996972810730521,0.996936189938287,234.79620499,2.37069107313256,0.543709821816556,0.456290178183444,0.972330306960657,0.961655508216677
"148","Dentex_maroccanus",41.4534623013272,0.199448181687458,0.279456989398641,0.0148934608657112,0.995110269671869,0.995050852115255,220.35911774,2.34313102490379,0.540754068230124,0.459245931769876,0.976653696498054,0.967741935483871
"149","Diaphus_holti",36.7679077927396,0.16733638852886,0.371400216230205,0.354779968209274,0.999979630731467,0.999979812224356,1.220380122,0.0864951250798262,0.298734910686997,0.701265089313003,0.966709900562041,0.953743152769324
"150","Diaphus_metopoclampus",41.3946321677368,0.199044997586647,0.355417958649557,0.295698359963099,0.99959444007767,0.999589906989618,33.516181942,1.52525453931493,0.453038642789986,0.546961357210014,0.961521833117164,0.946439440048691
"151","Diaphus_rafinesquii",36.7679077927396,0.16733638852886,0.361049042985678,0.316514788247344,0.999948089075641,0.999947884511163,3.8967808866,0.590705986389081,0.352810398845135,0.647189601154865,0.968439256377,0.956177723676202
"152","Dicentrarchus_labrax",58.0947317531549,0.313496796756212,0.303487234322649,0.103726062236057,0.822627647422454,0.820457110929297,18297.4654406,4.26239093555582,0.746590404840092,0.253409595159908,0.908344141807177,0.871576384662203
"153","Dicentrarchus_punctatus",58.0947317531549,0.313496796756212,0.335480917434597,0.22199710388546,0.999216581600398,0.99920742367434,23.4557245,1.37024885197057,0.436414629200375,0.563585370799625,0.997405966277562,0.996956786366403
"154","Dicologlossa_cuneata",30.1555012111575,0.122019183907904,0.316557573299778,0.152043181591363,0.995547858373175,0.995493796728836,384.4782398,2.58487176519802,0.566680222429137,0.433319777570863,0.977950713359274,0.969567863664029
"155","Diplecogaster_bimaculata",40.9612155049203,0.19607463704504,0.359803588553246,0.311910717108199,0.999985055008963,0.999985302892858,1.310891728,0.117566822983784,0.302067280853906,0.697932719146094,0.970600951145698,0.959220937309799
"156","Diplodus_annularis",18.9456607421528,0.0451941084932839,0.302816338332411,0.10124596116966,0.872399412158409,0.870838062339648,7553.48567819,3.87814741010119,0.705381145371524,0.294618854628476,0.914396887159533,0.880097382836275
"157","Diplodus_bellottii",18.9456607421528,0.0451941084932839,0.301466793868949,0.0962571004346409,0.997768561175231,0.997741680053062,50.681,1.70484517547339,0.472299337202006,0.527700662797994,0.998702983138781,0.998782714546561
"158","Diplodus_cervinus",20.5077534088171,0.0558996923285699,0.319131809433053,0.161559359765307,0.99780345634549,0.997777002326374,44.381,1.64719708360102,0.466116708169999,0.533883291830001,0.997405966277562,0.996956786366403
"159","Diplodus_puntazzo",22.6935759088096,0.070879921428994,0.310023721619294,0.127889493454565,0.998574518340182,0.998557501814288,60.96886851,1.78510813524788,0.480907360280987,0.519092639719013,0.988326848249027,0.984175289105295
"160","Diplodus_sargus",20.5077534088171,0.0558996923285699,0.2821126476778,0.0247106322692647,0.99671393192811,0.996674142561935,170.522162,2.23178083030114,0.528812008683833,0.471187991316167,0.978383052313013,0.970176506390749
"161","Diplodus_vulgaris",22.7921152421523,0.0715552469821353,0.30119701822557,0.0952598208703447,0.953487037961959,0.952918168545692,4590.09846583,3.66182200203137,0.682180728760092,0.317819271239908,0.927799394725465,0.898965307364577
"162","Dipturus_batis",47.0207851215841,0.237603050769349,0.377377787847699,0.376877255953896,0.86281768855327,0.861139062235093,24084.49773974,4.3817375939291,0.759390067256764,0.240609932743236,0.888456549935149,0.84357881923311
"163","Dipturus_nidarosiensis",57.8689537239781,0.311949458578971,0.378901254383643,0.38250905437778,0.968806678289086,0.968425315198812,1407.431282,3.14842719956121,0.627120283435021,0.372879716564979,0.992217898832685,0.98965307364577
"164","Dipturus_oxyrinchus",57.8689537239781,0.311949458578971,0.36970025563695,0.348495724240746,0.883206700684828,0.881777627794394,17625.933334116,4.24615212317403,0.744848828499643,0.255151171500357,0.925637699956766,0.89592209373098
"165","Dussumieria_elopsoides",90.7983203275103,0.537626271702845,0.336237253645025,0.224793051795913,0.999618492510786,0.999614253814983,12.144,1.08436175855141,0.405753877278828,0.594246122721172,0.998702983138781,0.998782714546561
"166","Dysomma_brevirostre",47.1228953165331,0.238302848723589,0.347761980212314,0.26739650607995,0.99999577241531,0.999996151476012,0.040666667,-1.39076142048512,0.140302447275159,0.859697552724841,0.998702983138781,0.998782714546561
